id,text,num_sentences,num_clusters,local_cohesion,num_concepts,num_coh_sentences,num_non_coh_sentences,num_relations
10361152.0,"Es geht beim Schildkrötenwald los, da ist ein Weg daneben muss da vorbei. Du kommst an einem Fluss vorbei, der Kanus heißt du musst dann versuchen, den Fluss zu überqueren und dann geradeaus gehen/fahren bis zur ersten Kreuzung, links abbiegen und dann ungefähr zwei Kilometer gehen bis zur nächsten Kreuzung, dann wieder nach rechts gehen und dann links bei der Drachenhöhle, da findest du den Schlüssel. Dann gehst du wieder raus, dann rechts abbiegen, dann fünfundfünfzig Meter gehen nach Norden. Beim Bootssteg gehst dann nach links bis zu dem Zelt und da findest du den Schatz, das ist am Meer. Danke für deine Aufmerksamkeit.",5.0,5.0,0.0,15.0,0,4,10.0
10361162.0,"Vom Startpunkt zuerst biegt man links ab, dann geradeaus und wieder links, dann geradeaus, dann kommt ein Bogen und dann wieder geradeaus, dann rechts, dann ein kurzes Stück geradeaus, dann seid ihr an der Drachenhöhle. Ihr holt euch den Schlüssel und dann wieder raus, dann geht ihr geradeaus, dann wieder links, dann geradeaus, dann seid an der Truhe und holt sie euch und dann alles zurück wieder.",2.0,2.0,0.0,6.0,0,1,4.0
10361182.0,"Vom Startpunkt aus biegt ihr links ab. Wenn ihr an einem Mammutbaum angekommen seid, biegt ihr wieder links ab. Ihr geht weiter und seht einen Bach. Den überquert ihr und biegt rechts ab. Ihr geht fünfzig Meter geradeaus und seht einen Wegweiser. Ihr biegt rechts ab und dann direkt links in die Drachenhöhle. Ihr holt den Schlüssel und geht wieder zurück zum Wegweiser und biegt rechts ab. Falls ihr an der Steinenge angekommen seid, biegt ihr links ab. Wenn ihr ein Zelt gefunden habt und ein Schiff, das untergetaucht ist, seid ihr richtig. Ihr geht zum Strand runter und seht die Schatztruhe. Die öffnet ihr und kommt zurück.",11.0,7.0,0.2,12.0,2,8,6.0
10361192.0,"Da wo ihr jetzt angekommen seid geht ihr nach links an der Schildkrötenbucht vorbei. Bis ihr wieder an einer Kreuzung vorbei kommt, dann geht ihr wieder nach links. Wenn ihr an einem Fluss angekommen seid, müsst ihr irgendwie den Fluss überqueren. Wenn ihr es gemacht habt, geht ihr ein paar Meter geradeaus. Wenn ihr wieder an einer Kreuzung seid, dann geht ihr nach rechts. Dann geht ihr geradeaus bis ihr einen Wegweiser findet. Dann geht ihr nach rechts und dann seht ihr auch schon die Drachenhöhle. Wenn ihr den Schlüssel in der Drachenhöhle gefunden habt, geht ihr nach rechts und dann geradeaus. Wenn ihr wieder an einer Kreuzung seid, geht ihr nach links und dann immer weiter geradeaus bis ihr an einen Strand kommt und dann fangt ihr an zu graben. Viel Spaß!",10.0,5.0,0.333333333333,9.0,3,6,4.0
10361202.0,"Startet an der Schildkrötenbucht. Geht nach links bis zum Wald, von dort zu den Kanus, überquert damit den See. Danach lauft bis zum Wald voller Wölfe, nehmt die Kurve und geht geradeaus bis zum Wegweise. Dort ist ein Schild, auf dem Drachenhöhle steht. Findet dort den Schlüssel, geht zurück zum Wegweiser und von dort zum Bootssteg links, geradeaus weiter, kurz vor dem Schiffswrack ist der Schatz.",5.0,4.0,0.25,14.0,1,3,10.0
10361212.0,"An der Schildkrötenbucht vorbei zum Mammutbaum, am Mammutbaum links über den Fluss Kanus. Dann rechts am Wald voller Wölfe zur Drachenhöhle. Da ist der Schlüssel. Sofort wieder zum Wegweiser und nach rechts zur Steinenge. Sofort nach links am Zelt vorbei zum Schiffswrack, dort ist der Schatz.",5.0,4.0,0.0,13.0,0,4,6.0
10361222.0,"Ihr müsst am Mammutbaum und am Wald vorbei, dann dann über den Kanus-Fluss, dann am Wald voller Wölfe vorbei, dann am Wegweiser nach rechts zur Drachenhöhle, den Schlüssel holen. Danach zum Wegweiser, an der Steinenge und dem Bootssteg vorbei, am Zelt aus der Straße, weiter vorwärts und dann zum Schiffswrack, wo die Beute ist.",2.0,1.0,1.0,13.0,1,0,17.0
10361232.0,"Als erstes geradeaus an der Schildkrötenbucht vorbei, dann gehst du den Weg nach rechts, dann kommst du an den Mammutbaum. Von da aus gehst du nach links in Richtung Kanus, mit denen schwimmst du rüber, dann gehst du einfach geradeaus und dann nach rechts den Weg entlang, aber du musst den Weg lang rennen, weil da leben viele Wölfe. Dann kommst du an eine Abzweigung. Dann gehst du in die Drachenhöhle und holst den Schlüssel. Dann gehst du zurück zur Abzweigung und gehst in Richtung Norden. Nach einer Zeit kommst du an ein paar Felsen an. Von da aus musst du nach links und dann einfach geradeaus bis du an einem Schiffswrack ankommst. Am Ufer ist der Schatz vergraben.",8.0,5.0,0.285714285714,15.0,2,5,12.0
10361242.0,"Zuerst musst du zum Startpunkt, dann musst du zum Mammutbaum vorbei gehen, dann musst du den Kanus überqueren, dann musst du zum Wegweiser und dann zur Drachenhöhle, dann musst du zur Steinenge gehen und nach links gehen. Wenn du geradeaus gehst, dann musst du zum Zelt gehen, dann ein bisschen geradeaus und nach rechts und da wo das X steht, steht der Schatz unter der Erde.",2.0,1.0,0.0,9.0,0,1,2.0
10361252.0,"So, als erstes müsst ihr nach links gehen, wo die Bäume sind. Bei der Kurve dann an den Kanus-Fluss vorbei, über die Steine laufen, dann wieder in die linke Kurve rein, dann geradeaus an den Wölfen vorbei und an dem Wald, dann an der Windmühle vorbei. In der Drachenhöhle liegt dann der Schatz vergraben. Das war der Weg zum Schatz.",4.0,3.0,0.333333333333,10.0,1,2,13.0
10361262.0,"Dockt inmitten der Schildkrötenbucht und dem Papageienbaum an. Nehmt bei der Kreuzung den linken Weg. Bis zum Mammutbaum, dann lauft wieder nach links bis zu den Kanus. Nehmt sie und fahrt zur anderen Seite. Dann biegt an der Kreuzung rechts ab. Lauft bis zum Wegweiser, er sagt euch, wo die Drachenhöhle ist. In ihr ist der Schlüssel zur Schatztruhe. Geht wieder zum Wegweiser, er zeigt euch den Weg zu den Steinengen. Dann links lang bis zum halb versunkenen Schiffswrack. Rechts daneben am Ufer ist der Schatz vergraben.",10.0,5.0,0.0,15.0,0,9,6.0
10361272.0,"Also ihr geht bis zum Mammutbaum, dann biegt ihr links ab. Wenn ihr bis zu den Kanus angekommen seid, dann biegt ihr rechts in die Kurve rein, dann geht ihr geradeaus bis ihr bis zum Wegweiser seid, dann biegt ihr rechts rein, da ist eine Drachenhöhle und nehmt den Schlüssel da raus. Wenn ihr ihn genommen habt, geht ihr bis zum Wegweiser und dann geradeaus bis zu den Steinengen. Da biegt ihr links ab und dann geht ihr geradeaus und seid schon da.",4.0,2.0,0.333333333333,7.0,1,2,4.0
10361282.0,"Beim Startpunkt geht ihr nach links in den Wald. Nun müsst ihr mit den Kanus den Fluss überqueren. Wenn ihr da seid, geht es geradeaus und geht eine Kurve nach rechts. Dann wieder geradeaus. Wenn ihr an der Drachenhöhle seid, müsst ihr den Schlüssel bekommen. Wenn ihr noch auf dem Weg seid, müsst ihr nach rechts, dort ist die Drachenhöhle. Habt ihr den Schlüssel, geht ihr geradeaus und biegt dann nach links ab. Nun geradeaus und dann etwas rechts von dem Schiffswrack ist das Kreuz und ihr müsst nur noch den Schatz ausgraben.",8.0,5.0,0.285714285714,11.0,2,5,6.0
10361292.0,"Ihr müsst von dem Startpunkt nach links, dann ein wenig geradeaus, dann wieder nach links, dann wieder eine Strecke geradeaus. Wenn ihr einen Wald seht, müsst ihr nach rechts dann eine lange Strecke geradeaus. Wenn ihr einen Wegweiser seht, müsst ihr nochmal nach rechts, damit ihr an den Schlüssel gelangt. Wenn ihr den Schlüssel habt, geht ihr wieder zum Wegweiser und geht dann nach links. Wenn ihr an der Steinenge angekommen seid, müsst ihr nach links, dann müsst ihr immer weiter geradeaus gehen bis ihr ein Segelboot seht, das gerade runter geht. Wenn ihr dort angekommen seid, müsst ihr vor diesem Boot graben. Dort müsst ihr ihn wahrscheinlich finden.",7.0,3.0,0.5,8.0,3,3,5.0
10361302.0,"Ihr startet von der Schildkrötenbucht. Von dort aus geht ihr Richtung Westen zum Mammutbaum. Dort müsst ihr zu den Kanus gelangen. Nun geht ihr geradeaus und wenn ihr am Wald voller Wölfe angekommen seid, biegt ihr rechts ab. Von dort aus geht ihr geradeaus bis zur Drachenhöhle, dort ist der Schlüssel. Wenn ihr den Schlüssel habt, geht ihr weiter geradeaus Richtung Bootssteg. Nun müsst ihr von dort geradeaus gehen dann habt ihr den Schatz erreicht.",7.0,6.0,0.166666666667,11.0,1,5,4.0
10361312.0,"Ihr geht nach Westen an der Schildkrötenbucht vorbei. Dann geht ihr in Richtung Norden und trefft einen Mammutbaum. Beim Mammutbaum geht ihr nach links über den Kanus, geht am weißen Sandstrand vorbei und geht bei der Kreuzung nach rechts in Richtung Wald voller Wölfe. Bei einem Wegweiser geht ihr nach rechts und dann nach links in die Drachenhöhle. Da holt ihr den Schlüssel und geht beim Wegweiser nach rechts. Bei den Steinengen geht ihr nach links. Am Zelt geht ihr zum Strand und buddelt.",7.0,3.0,0.333333333333,16.0,2,4,11.0
10261022.0,"Ihr geht zuerst an der Schildkrötenbucht vorbei und dann zum Mammutbaum. Wenn ihr am Mammutbaum angekommen seid, geht ihr links zu den Kanus und schwimmt mit ihnen rüber. Ihr geht dann geradeaus und geht dann rechts den Weg rein bis zur Wegweisung. Danach geht ihr zur Drachenhöhle und holt den Schlüssel für den Schatz. Dann biegt ihr wieder rechts zur Steinenge und klettert über die Steine und geht dann wieder geradeaus, und dort seht ihr ein Zelt. Und daneben ist ein Schiffswrack und dort ist der Schatz vergraben.",6.0,3.0,0.2,12.0,1,4,7.0
10261032.0,"Als erstes müsst ihr links am Wald vorbei gehen. Vor euch steht ein Mammutbaum, da müsst ihr links. Ihr müsst jetzt mit den Kanus über den Fluss, dann rechts die scharfe Kurve lang, bei dem Wald voller Wölfe vorbei, beim Wegweiser rechts und direkt links in die Drachenhöhle. Das liegt der Schlüssel. Ihr geht wieder raus und geht rechts zu der Steinenge. Ihr müsst da irgendwie durch, bei dem Zelt vorbei, dann rechts rein und da ist der Schatz.",6.0,5.0,0.0,12.0,0,5,12.0
10261042.0,"Das O ist der Startpunkt. Der rote Weg ist der Weg zum Schatz. In der Drachenhöhle ist der Schatz. Ihr müsst die Schildkrötenbucht durchqueren, dann die Kanus. Über die solltet ihr drüber springen. Dann in die Kurve und passt auf, der Wald ist voller Wölfe also rennt schnell. Dann kommt ihr zum Wegweiser, geht dahin wo die Drachenhöhle, um den Schlüssel zu finden. Der Wegweiser zeigt euch den Weg zum Steinenge-Weg. Da biegt ihr ab und geht zum Zelt.",9.0,4.0,0.25,14.0,2,6,9.0
10261052.0,"Das X soll der vergrabene Schatz sein und das O soll der Startort sein. Danach, wenn wir gestartet haben, fangenwir an zu gehen und die Linie soll der Weg sein zum Gehen. Wenn wir losgegangen sind, gehen wir nicht schnell, wir gehen ein bisschen langsam. Wir gehen los Kinder, die gehen und gehen und haben ein großes X gesehen und graben das X aus, dann haben die den Schatz rausgeholt. Und da war ganz viel Gold. Die waren in Schock! Und dann haben die den Schatz nach Hause genommen!",7.0,4.0,0.166666666667,10.0,1,5,9.0
10261062.0,"Fang beim O an und geht auf die andere Seite der Insel. Mach einen Stopp an der Drachenhöhle, nehmt den Schlüssel, danach geht an den Strand, wo das Schiffswrack liegt und grabt dort.",2.0,2.0,0.0,9.0,0,1,6.0
10261072.0,"Wenn man den Schatz finden will, muss man in der Nähe der Schildkrötenbucht anfangen. Der Weg führt als erstes zum Mammutbaum, dann zu den Kanus, danach kommt der Wald voller Wölfe. Nach ein paar Metern findet ihr einen Wegweiser, da werdet ihr eine Drachenhöhle finden, wo der Schlüssel ist. Ihr geht dann zu dem großen Felsen und am Ende kommt das Zelt. Um den Schatz zu finden, müsst ihr das verschollene Schiffswrack finden. Da könnt ihr anfangen zu graben.",6.0,3.0,0.2,16.0,1,4,18.0
10261082.0,"Du fängst beim O an und gehst neben dem Wald und rechts siehst du ein Mammutbaum. Überquere den Fluss mit den Kanus. Danach biegst du rechts ab bei dem Wald voller Wölfe, gehst dann immer geradeaus bis zu den Windmühlen und gehst in die Höhle, da ist der Schlüssel drin für die Schatztruhe. Gehst bei den Windmühlen rechts vorbei. Gehst geradeaus und dann die Kurve nach links, bei der Steinenge geradeaus. Wenn du bei dem Zelt angekommen bist, gehst du fünf Meter nach geradeaus und da links drei Meter geradeaus, dann buddelst du den Schatz aus und dann hast du den Schlüssel und kannst die Schatztruhe ausbuddeln. So dann hast du den Schatz! Cool!",8.0,3.0,0.285714285714,16.0,2,5,13.0
10261092.0,"Hallo meine Kinder, ich habe vor langer Zeit einen Schatz versteckt. Ihr sollt ihn finden. Also geht auf die Insel und ihr fangt eure Reise am Papageienbaum an. Dann geht ihr links und wenn ihr an dem Fluss angekommen seid, geht ihr in die Kanus, die da sind. Ihr überquert den Fluss und geht an der nächsten Kreuzung rechts, dann geht ihr in die Höhle und holt den Schlüssel. Ihr kommt raus und geht den Weg bis ihr bei einem Schiff seid.",6.0,4.0,0.2,13.0,1,4,9.0
10261102.0,"Am O müsst ihr auf dem Weg gehen und an der Schildkrötenbucht links daran vorbei, dann zum Mammutbaum. Über den Fluss an den Kanus vorbei und rechts am Wald voller Wölfe vorbei und zur Drachenhöhle. Dort findet ihr den Schlüssel, dann müsst ihr rechtsrum an der Steinenge, dann wieder links zu dem Bootssteg und zum Zelt und dann am Rand der Insel ausgraben.",3.0,1.0,0.5,15.0,1,1,19.0
10261112.0,"Wenn ihr am Anfang seid, müsst ihr nach links gehen, dann dem Weg folgen, dann wieder nach links gehen durch die Höhle, dann sind da zwei Wege, dann nach rechts gehen. Immer dem Weg folgen. Dann sind da drei Wegschilder, da in die Drachenhöhle, dann wieder raus, rechts lang dem Weg folgen, dann nach links, immer geradeaus an den Häusern vorbei und dann am Schiffswrack an den Strand und fertig.",3.0,1.0,1.0,8.0,2,0,7.0
10261122.0,"Ihr beginnt an der Schildkrötenbucht und dann fangt ihr an nach links zu gehen, dann hoch nach links, scharfe Kurve nach rechts bis nach oben zur Drachenhöhle. Dort holt ihr euch den Schlüssel, kommt wieder raus, dann nach oben zum Steineingang, zum Zelt, dort weiter geradeaus, dann rechts. Fertig.",3.0,2.0,0.0,6.0,0,2,4.0
10261132.0,"Geht zur Insel, wo die Schildkrötenbucht ist, und da in der Nähe sind viele Bäume, danach schwimmt ihr durch die Kanus-Bucht und geht zum Wald voller Wölfe, doch passt auf, es ist sehr gefährlich, dann geht ihr zum Wegweiser und guckt wo steht, wo die Drachenhöhle ist. Ihr geht da rein, vorsichtig, denn da lebt ein Drache. Nachdem ihr den Schatz habt, geht ihr zur Steinenge und dann links und nach einem Zeit findet ihr das Kreuz.",3.0,3.0,0.0,14.0,0,2,27.0
10261142.0,"Beim O geht‘s los, dann nach links, an dem Y wieder links, beim nächsten Y nach rechts zur Drachenhöhle, da ist da ist der Schlüssel. Dann geht ihr weiter nach oben und nach links zum alten Wrack. Da ist das X, da müsst ihr den Schatz suchen.",3.0,1.0,1.0,7.0,2,0,8.0
10261152.0,"Also wenn ihr bald mal an dieser Insel seid, hier habe ich meinen größten Schatz vergraben. Ihr findet ihn, wenn ihr bei Süden seid. Der Schatz ist den anderen Ende der Insel, erst müsst ihr dem Weg folgen, erst geht ihr nach links und folgt dem Weg. Dann müsst ihr wieder nach links und dem Weg folgen. Dann, wenn es wieder zwei Wege gibt, dann geht ihr nach rechts und folgt dem Weg. Dann geht recht nach oben weiter. Dann seid ihr an der Drachenhöhle und dann folgt ihr dem Weg und geht noch mal links und folgt dem Weg, dann seid am Ziel und müsst nur noch den Schatz ausgraben.",7.0,2.0,0.333333333333,7.0,2,4,7.0
10261162.0,"Also starten an der Schildkrötenbucht, dann geht ihr links den Weg hoch am Mammutbaum links. Mit den Kanus überquert ihr den Fluss bis ans andere Ende. Ihr geht geradeaus und am Wald geht ihr wieder links. Dann die Kurve um den Wald voller Wölfe und geradeaus bis zum Wegweiser geht ihr rechts in die Drachenhöhle. Und dort liegt der Schlüssel für den Schatz. Ihr geht aus der Drachenhöhle wieder raus und geht rechts geradeaus. Und dann biegt ihr links ab, am Bootssteg entlang bis zur Küste, da wo das Schiffswrack ist und am Strand findet ihr den Schatz am Wasser. Viel Glück und viel Spaß.",8.0,4.0,0.285714285714,20.0,2,5,18.0
10261172.0,"Ihr müsst zum Mammutbaum, dann am besten über den Fluss springen, danach zum Wald voller Wölfe, aber passt gut auf. Danach geht ihr zur Drachenhöhle, passt auch dort nochmal auf, dann geht ihr rein und holt euch den Schlüssel, dann gelangt ihr wieder raus und geht zur Steinenge. Dann nach links und dann bei der Zeltenwiese vorbei und dann noch so eine Minute laufen nach geradeaus, und dann seid ihr da und nehmt den Schlüssel und schließt die Truhe auf.",3.0,1.0,1.0,10.0,2,0,12.0
10261192.0,"Die Truhe ist versteckt. O = los geht‘s. Erstmal müsst ihr durch den Wald und wo auch der Mammutbaum ist. Ihr müsst über die Kanus laufen. Danach seid ihr bei dem Wald voller Wölfe angekommen. Ihr lauft jetzt ein paar Meter, dann solltet ihr beim Wegweiser sein. Ihr biegt jetzt ein und seid an der Drachenhöhle, wo auch der Schlüssel liegt. Dann müsstet ihr wieder zurücklaufen und geht zur Steinenge. Zwanzig Meter nach geradeaus seid ihr beim Zelt, ein paar Schritte weiter und ihr seid angekommen. Hurra, hurra, hurra.",10.0,5.0,0.222222222222,14.0,2,7,11.0
10261202.0,"Ihr fangt bei der Schildkrötenbucht an, nehmt den Weg nach links zum Mammutbaum und biegt links ab zu den Kanus. Ihr geht zur Kreuzung und wählt den rechten Weg. Dort seid ihr im Wald voller Wölfe. Geht weiter geradeaus zum Wegweiser. Geht nach rechts und nicht zur Brücke, sondern in den kleinen Weg. Dort findet ihr den Schlüssel. Geht zurück zum Wegweiser und dann nach rechts. Dort seht ihr die Steinenge, geht weiter nach links und am Schiffswrack ist der Schatz. Viel Spaß, eurer Großpapa Willhelm. P.S. Gebt nicht alles auf einmal aus.",10.0,5.0,0.222222222222,18.0,2,7,11.0
10261212.0,"Ihr startet bei der Null, dann geht ihr den Weg und am Mammutbaum vorbei. Ihr geht über den Fluss Kanus, dann seid ihr am Wald voller Wölfe, dann geht ihr in die Drachenhöhle hinein. Da ist der Schlüssel. Dann geht ihr an der Steinenge vorbei und am Bootssteg, dann kommt ein Zelt, dann geht ihr nachher weiter und dann ist die Truhe da.",4.0,4.0,0.0,13.0,0,3,12.0
10261222.0,"Du must zuerst nach links gehen, dann wo der Wald ist und dann nach oben, wo der Mammutbaum ist und dann nach links und immer geradeaus und wenn ihr den Wald voller Wölfen gefunden hat, dann nach rechts und den Pfad entlang gehen bist du zum Wegweiser kommst, dann musst du nach rechts und dann nach links zu der Drachenhöhle rein und raus. Ihr müsst dann danach müsst ihr nach links und dann nach rechts und immer weiter gehen bis zur Steinenge und wenn ihr da vorbei gelaufen wart, dann nach rechts und immer weiter gehen bis ihr am Schiffswrack da seid und dann nach rechts und dann habt ihr ihn.",2.0,1.0,1.0,8.0,1,0,12.0
10261232.0,"Beginnt euren Weg zwischen dem Papageienbaum und der Schildkrötenbucht. Dann folgt ihr dem Weg. Vorbei an den Kanus, dann biegt ihr ab, vorbei an dem Wald voller Wölfe bis in die Drachenhöhle. Dort ist der Schlüssel. Danach geht ihr vorbei an der Steinenge, am Bootssteg vorbei an einem Zelt, dann müsst ihr hundert Meter neben einem Schiffswrack graben, dann habt ihr ihn gefunden. Aber nehmt euch in Acht vor dem Vulkan.",6.0,4.0,0.4,15.0,2,3,13.0
10261242.0,"Folge dem linken Weg zum Mammutbaum. Hast du ihn gefunden, laufe dann zur linken Seite zu den Kanus. Bist du da vorbei, dann siehst du zwei Weg,e einen rechts und einen weiter. Nimm den rechten Weg und pass gut auf. Bist du beim Wegweiser, dann pass gut auf. In der Drachenhöhle findest du einen Schlüssel aber pass auf, dass du den Drachen nicht wach machst. Hast du den Schlüssel? Wenn ja, lauf von der Höhle jetzt rechts. Siehst du die Steinenge? Laufe jetzt links. Folge dem Weg zum Zelt, wenn du da bist, laufe dann zum Schiff, das halb unter Wasser ist. Mach mit dem Schlüssel die Schatztruhe auf. Sieh was du hast und freue dich drauf.",13.0,5.0,0.166666666667,16.0,2,10,8.0
10261252.0,"Liebe Kinder, ich habe in den letzten Tagen mir überleg,t ob ihr eine Schatzsuche machen wollt. Ihr kommt am Papageienbaum an, dann müsst ihr neben den Wald gehen und dann kommt da ein großer Mammutbaum, dann müsst ihr linksrum und dann kommt in an einem Fluss an, da liegen zwei Kanu,s da fahrt ihr rüber. Dann, wenn ihr angekommen seid, müsst ihr geradeaus weiter gehen. Dann, wenn ihr an dem Wald voller Wölfe angelangt seid, müsst ihr geradeaus weiter gehen. Dann, wenn ihr am Wegweiser angekommen seid, dann muss einer von euch in die Drachenhöhle hinein. Wenn ihr den Schlüssel habt, müsst ihr geradeaus weiter gehen. Wenn ihr an der Steinenge angekommen seid, müsst ihr links in die Kurve gehen und immer geradeaus weitergehen. Wenn ihr am Zelt angelangt seid, ihr fast da. Wenn ihr mein altes Schiff gesichtet habt, seid ihr da. Am X müsste es sein.",10.0,5.0,0.222222222222,17.0,2,7,18.0
10261262.0,"Also Kinder, ihr müsst jetzt erst hier links entlang durch den Wald, danach geht ihr wieder links. Von danach geht ihr über den Fluss. Ihr geht einfach weiter, dann gibt es eine Kreuzung, da geht ihr rechts und dann immer weiter geradeaus. Dann kommt so ein Schild, da geht ihr rechts vorbei und dann in die Höhle rein. Da findet ihr den Schlüssel. Ihr geht wieder raus, geht rechts, an der Steinenge links vorbei, geht nach links immer weiter geradeaus. Dann an einem Zelt geht ihr rechts rein, da ist der Schatz.",7.0,5.0,0.333333333333,10.0,2,4,6.0
10141011.0,"Lieber Herr Fischer, ich würde zehn Gehege bauen, dort in den Gehegen sollen zum Beispiel Tiger, Pferde, Löwen, Vögel, Zebras, Elefanten, Affen, Giraffen, Kühe, Ziegen. Dann würde ich die Besucher zum Beispiel die Tiere füttern lassen, Tiershows, streicheln, reiten auf Eseln und Pferden, mit den Besuchern eine Tour durch den Zoo machen, den Besuchern alles erklären und Fragen beantworten. Liebe Grüße",3.0,2.0,0.5,22.0,1,1,164.0
10141021.0,"Lieber Herr Fischer, ich möchte, dass im Zoo ganz viele Tiere leben, zum Beispiel Affen, Vögel, Elefanten, Schlangen und so weiter. Und noch dazu, dass die Tiere gefüttert werden und gestreichelt werden dürfen. Und ich möchte auch Tiershows haben, wenn Leute kommen. Und der Zoo soll aussehen also die Wand aus Holz, die Tür aus Glas und ganz viele Papiertiere sollen drauf sein, damit man auch weiß dass das ein Zoo ist und oben steht ganz groß drauf Zoo. Viele liebe Grüße",5.0,3.0,0.25,16.0,1,3,66.0
10141031.0,"Lieber Herr Fischer dein Zoo soll Neusser-Zoo heißen. Jede Familie, wenn sie reinkommen, sollen sie ein Foto machen. Am Ende soll es eine Delfinshow und eine Walshow geben. Da soll es Löwen Esel, SchweineÉ.",4.0,3.0,0.333333333333,12.0,1,2,17.0
10141041.0,"Lieber Anton, der Zoo soll bunt mit den Tierarten bemalt sein, die da leben, mit Pferd reiten. Es sollen Elefanten dort leben, Affen, Löwen, Krokodile, Pferde, Esel, Hühner, Kühe, Papagei. Man soll Spaß haben. Es soll Eisdiele geben, eine Pizzeria. Es soll Spielplatz geben, Toiletten.",5.0,2.0,0.25,18.0,1,3,84.0
10141051.0,"Lieber Herr Fischer, vor allen Dingen müssen die Gehege groß genug sein und die Tiere müssen sich dort wohlfühlen. Wir brauchen Elefanten, Tiger, Giraffen, Löwen, Schlangen, Nashörner, Zebras, Affen, Papageie, Schildkröten, Kröten, Frösche, Vögel, Gazellen, Ziegen, Wale, Fische und Delfine. Es muss auch Fütterungen geben, wo Besucher auch füttern dürfen, Delfinshows und mit Tieren Vertrauen gewinnen.",3.0,2.0,0.0,27.0,0,2,326.0
10141061.0,"Lieber Direktor, der Zoo sollte farbig sein. Im Zoo sollten Schweine, Schafe, Elefanten, Löwen, Tiger, Paviane, leben. Tiere sollte man streicheln und reiten können.",3.0,2.0,0.5,9.0,1,1,38.0
10141071.0,"Lieber Herr Fischer, ich wollte Ihnen eine Zoobeschreibung schreiben. Also der Zoo soll riesig sein, zwanzig verschiedene Tierkäfige, ein Essens-Automat für die Tiere. Und noch einen Zuckerwattenstand. Da sollen diese Tiere leben: Ein Alligator, Giraffe, Pferde, Elefanten, Seerobben, Fledermäuse, Delfine, Pinguine, Zebra, Papagei, Affen, Vögel, Eulen, Bären, Gepard, Tiger, Rotfuchs, Eisbären, Koala, Nashorn. Ok. Und man kann im Zoo Tiere füttern, Tiershow, besuchen, auf den Pferden reiten. Alles Liebe",7.0,5.0,0.0,31.0,0,6,435.0
10141081.0,"Lieber Fischer, Sie wollen viele Vorschläge haben. Dann hören Sie jetzt zu. Bei Ihnen soll man auf Pferden, Eseln und Ponys umsonst reiten können. Danach soll man die Tiere füttern, streicheln und herumführen dürfen.",4.0,2.0,0.0,7.0,0,3,4.0
10141091.0,"Lieber Herr Fischer, der Zoo könnte groß sein und dass jedes Tier einen eigenen Käfig haben könnte. Oder dass man mit den Tiere spielen könnte, zum Beispiel auf den Pferde reiten könnte. Man könnte auch die Plätze der Tiere gemütlich machen. Oder eine Show machen, zum Beispiel mit Delfinen oder Walen. In diesen Zoo könnten Wale, Delfine, Löwen, Tiger, Ziegen, Schafe, Elefanten, Giraffen, Schweine, Samurai-Spinnen, Vögel.",5.0,1.0,0.75,20.0,3,1,142.0
10141101.0,"Lieber Herr Fischer, mein Traum-Zoo soll umweltfreundlich sein er soll im Wald sein und Vögel dürfen frei herumfliegen. Es soll Tiershows geben und einen Streichelzoo. Die Besucher sollen die Tiere füttern dürfen. Es soll Löwen, Tiger, Geparden, Pumas, Panther, Elefanten, Giraffen, Zebras, Nashörner, Nilpferde, Pandas, Koalas, Flamingos, Schlangen, Krokodile, Robben, Eisbären, Braunbären, Affen, Schildkröten, Wölfe und Erdmännchen geben. Es soll auch ein Restaurant geben.",5.0,4.0,0.0,32.0,0,4,374.0
10141111.0,"Lieber Zoodirektor, hier ist dein Peter. In dem neuen Zoo sollen Elefanten, Nashörner, Pinguine, Löwen, Affen, Gorillas, Koalas leben. Man sollte auch die Tiere füttern können oder Tiershows besuchen und die Tiere streicheln. Der Zoo soll groß sein, bunt und die Tiere in ein Freigehege. Und noch Delfine und Wale. Die Tiere sollten fünfmal am Tag gefüttert werden. Er sollte bis neun Uhr achtzehn Uhr geöffnet haben.",7.0,2.0,0.333333333333,17.0,2,4,57.0
10141121.0,"Lieber Herr Fischer, ich habe gehört, dass Sie einen neuen Zoo bauen möchten. Er könnte Tiger haben oder eine Delfinshow oder Löwen oder vielleicht auch ein Kino oder ein Becken wo Delfine und Haie sind mit Krokodilen oder Mäuse zum Anfassen. Oder ausgesetzte Tiere, die keine Familie haben, könnten eine Tierveranstaltung machen oder eine Achterbahn wo man alle Tiere sehen kann. Dann könnte man ein Familien-Foto machen. Oder einen Streichelzoo in den Zoo machen. Dann könnte man auf Pferden reiten. Oder die Tiere füttern.",7.0,5.0,0.0,20.0,0,6,49.0
10141131.0,"Lieber Herr Fischer, ich finde es sollte keine Tiershows geben. Die Tiere, die es geben sollte sind Tiger, Löwen, Eulen, Fische, Schlangen, Krokodile, Frösche, Delfine, Affen, Spinnentiere, Nashörner, Nilpferde, Pinguine, Bären und Vögel, Hyänen, Orkas. Die Aktionen sollen Tiere füttern und Streicheln sein. Es soll Tropenhäuser und Aquarien geben. Aber auch Essensstände.",5.0,3.0,0.25,25.0,1,3,311.0
