id;text
10261252;Liebe Kinder ich habe in den letzten Tagen mir überlegt ob ihr eine Schatzsuche machen wollt. Ihr kommt an den Papageienbaum an dann müsst ihr neben den Wald gehen und dann kommt da ein großer Mammutbaum dann müsst ihr linksrum und dann kommt in an einen Fluss an da liegen zwei Kanu da fahrt ihr rüber. Dann wenn ihr angekommen seid müsst ihr geradeaus weiter gehen dann wenn ihr an den Wald voller Wölfe an gelangt seid müsst ihr geradeaus weiter gehen. Dann wenn ihr am Wegweiser angekommen seid dann muss einer von euch in die Drachenhöhle hinein wenn ihr den Schlüssel habt müsst ihr geradeaus weiter gehen wenn ihr an den Steinenge angekommen seid müsst ihr links in die Kurve gehen und immer geradeaus weitergehen wenn ihr am Zelt angelangt seid ihr fast da. Wenn ihr mein altes Schiff gesichtet habt seid ihr da. Am X müsste es sein.
10261262;Also Kinder ihr müsst jetzt erst hier links entlang durch den Wald danach geht ihr wieder links. Von danach geht ihr über den Fluss ihr geht einfach weiter dann gibt es eine Kreuzung da geht ihr rechts und dann immer weiter geradeaus. Dann kommt so ein Schild da geht ihr rechts vorbei und dann in die Höhle rein. Da findet ihr den Schlüssel. Ihr geht wieder raus geht rechts an der Steinenge links vorbei geht nach links immer weiter geradeaus. Dann an einem Zelt geht ihr rechts rein da ist der Schatz.
10361012;Ihr müsst dem Weg folgen am Mammutbaum links abbiegen wenn ihr bei den Kanus angekommen seid müsst ihr auf die andere Seite ihr lauft ein Stück geradeaus. Dann müsst ihr rechts in den Wald voller Wölfe. Ihr geht den Weg entlang bis zum Wegweiser dann müsst ihr in die Drachenhöhle um den Schlüssel zu finden Wenn ihr ihn gefunden habt müsst ihr wieder raus ihr biegt beim Wegweiser rechts ab. Geht dann bis zur Steinenge. Ihr biegt links ab dann geht ihr lange geradeaus am Schiffswrack ist dann der Schatz ihr müsst ihn ausgraben. Dann habt ihr das Abenteuer gemeistert und seid reich.
10361022;Es fängt am Strand an ihr müsst direkt nach links geht ein bisschen dann sind sehr viele Bäume auf der linken Seite. Ihr geht geradeaus dann sieht ihr den Mammutbaum ihr müsst links gehen. Dann geht ein paar Schritte. Dann müsst den See mit euren Kanus überqueren. Dann geht ihr sechs Schritte dann seht ihr einen Wald ihr müsst rechts gehen. Dann müsst ihr einen sehr langen Weg gehen. Vorne seht ihr dann einen Wegweiser von da aus müsst ihr rechts gehen zu den Drachenhöhlen da befindet sich der Schlüssel. Dann geht ihr gerade und dann links. Ihr müsst noch mal einen langen Weg gehen. Und da am Schiffswrack steht euer Schatz.
10361032;Also: ihr müsst an den vielen Bäumen vorbei gehen dann geht ihr über das kleine Wasser! Dann müsst ihr ein wenig geradeaus dann sieht ihr einen kleinen Weg der in eine Seite reingeht. Ihr geht immer geradeaus bis ihr eine kleine Mühle sieht ihr geht aber an der Mühle vorbei dann sieht ihr die Drachenhöhle Ihr geht hinein und da ist der Schlüssel versteckt. Dann geht ihr wieder raus und geht neben der Mühle vorbei dann geht ihr geradeaus und geht dann links rein ihr müsst an einem Zelt vorbeikommen schräg gegenüber vom Zelt ist der Schatz!
10361042;Vom Startpunkt aus nach links, geradeaus nach links, über den Fluss nach rechts, geradeaus dann zur Drachenhöhle. Dort ist der Schlüssel. Dann nach rechts geradeaus, nach rechts geradeaus dann dann zum Schiffswrack, und da ist das X!! Viel Erfolg.
10361062;Ihr geht fünfundzwanzig Meter nach links bis zu einem großen Wald von da aus immer weiter geradeaus da steht dann der große Mammutbaum. Nun müsst ihr wieder nach links bis zu einem Fluss den überquert ihr mit einem Kanu dort stehen wenn ihr den Fluss überquert habt kommt ihr nach zehn Metern an zwei Tannen an denen geht ihr weiter geradeaus. Jetzt müsst ihr noch ein bisschen geradeaus und dann nach rechts abbiegen! Danach kommt ihr an einem Wald voller Wölfe vorbei von da aus immer weiter geradeaus dann kommt ihr an einem Wegweiser vorbei ab da müsst ihr nach rechts einbiegen und ihr kommt zum Schlüssel bei der Drachenhöhle dann geht ihr wieder raus nach links dann kommt ihr wieder am Wegweiser vorbei und geht nach rechts und immer weiter geradeaus bis ihr zu Steinenge kommt dann links abbiegen und immer weiter geradeaus ihr kommt an einer Tanne und an einem Zelt vorbei dann auf die Wiese und in der Nähe ist ein Schiffswrack und am Zelt nach rechts und ihr seid am Schatz!
10361072;Also ihr startet an der Schildkrötenbucht, dann müsst ihr nach Norden Richtung Mammutbaum. Dann wenn du am Mammutbaum bist dann nach Westen. Danach über den Kanus, dann nach Osten. Wenn beim Wegweiser bist dann in die Drachenhöhle, dort ist der Schlüssel. Wenn du aus der Drachenhöhle raus bist musst du nach Norden zur Steinenge. Dann nach Westen zum Zelt dann nur noch hundert Meter dann Norden dann bist du da!
10361082;Vom Startpunkt aus müsst ihr nach links abbiegen danach nach rechts dann geradeaus zum Mammutbaum dann müsst ihr wieder nach links abbiegen und dann über den Kanus dann müsst ihr geradeaus laufen dann nach rechts dann ein bisschen geradeaus dann wieder nach links abbiegen danach müsst ihr geradeaus und dann nach rechts gehen danach müsst ihr nach links abbiegen und den Schlüssel holen danach raus aus der Höhle danach rechts abbiegen und dann wieder links abbiegen dann weiter geradeaus und dann rechts abbiegen und da verbirgt sich der Schatz.
10361102;Also ihr müsst erst nach Westen gehen und danach wo ihr bei Bäume ankommt müsst ihr nach Norden danach nach Süden danach müsst ihr rechts da ist eine Kurve und geht nach Norden und wenn ihr bei Wegweiser ankommt müsst ihr nach rechts und dann paar Schritte geradeaus gehen und da den Schlüssel abholen. Dann kommt ihr zurück zum Wegweiser und geht nach Norden wenn ihr bei Steinenge ankommt müsst ihr nach Westen laufen bis zu dem Zelten und noch paar Schritte geradeaus und da ist die Schatz.
10361112;Ihr folgt der Straße nach links bis ihr ein Kanu seht in das steigt ihr ein und fahrt auf die andere Seite dort folgt ihr weiter der Straße bis zu eine Kreuzung dort biegt ihr rechts ab und folgt der Straße bis zum Wegweiser und geht zur Drachenhöhle holt euch den Schlüssel dann geht ihr zur Steinenge biegt links ab und folgt der Straße zu dem Schiffswrack dort liegt der Schatz.
10361122;Zuerst müsst ihr acht Schritte nach Westen gehen. Dann nach Norden zum Baum an der Kreuzung. Biegt links ab und geht bis zum Fluss, mit den Booten und fahrt mit den Booten bis zur anderen Seite. Angekommen? Gut dann geht ihr geradeaus biegt in Richtung Osten ab und dann wieder geradeaus bis ihr zu einem Wegweiser kommt da müsst ihr ihn halb umkreisen und seid an einem Weg der zu einer Höhle führt nehmen. In dieser Höhle gibt es einen Schlüssel den ihr braucht. Wenn ihr ihn habt geht ihr zum Wegweiser zurück. Von dort aus geht ihr den Weg nach Norden. Dann nach Westen und an einem gestrandeten Schiff abbiegen und müsst nur noch nach dem Schatz graben.
10361132;O Start nach links weiter geradeaus dann wieder nach links dann über das Wasser auf die andere Seite dann rechts abbiegen Immer weiter geradeaus bis ihr an ein Schild kommt dann geht ihr in die Höhle genannt Drachenhöhle. Dann holt ihr euch den Schlüssel der da irgendwo ist dann geht ihr wieder raus wenn ihr ihn gefunden habt. Dann geht ihr nach rechts ihr biegt links ab und weiter geradeaus bis ihr ein fast versunkenes Schiff im Wasser seht Dort ist der Schatz ihr müsst ihn nur noch ausgraben
10361142;Also wenn ihr am Schiff seid müsst ihr nach links gehen bis es irgendwann nach links und nach rechts geht ihr müsst dann nach links und da sind dann Kanus und mit den Kanus auf die andere Seite fahren dann müsst ihr geradeaus und dann rechts abbiegen da ist der Wald voller Wölfe immer weiter geradeaus bis es nach links rechts und nach geradeaus geht ihr geht geradeaus zu der Drachenhöhle links zwischen den Steinen liegt der Schlüssel und dann geht ihr wieder zurück dann geht es ja nach links, rechts, und geradeaus ihr geht nach rechts bis es nach rechts geht Ihr geht aber weiter bis es nach links und rechts geht ihr geht nach links immer weiter geradeaus bis das Zelt kommt dann geht ihr noch fünfundzwanzig Schritte und dann nach rechts da ist ein großes Kreuz auf dem Boden da müsst ihr graben bis ihr an der Truhe seid dann habt ihr den Schatz
10361152;Es geht beim Schildkrötenwald los da ist ein Weg daneben muss da vorbei du kommst an ein Fluss vorbei der Kanus heißt du musst dann versuchen den Fluss zu überqueren und dann geradeaus gehen/fahren bis zu ersten Kreuzung links abbiegen und dann ungefähr zwei Kilometer gehen bis zu nächste Kreuzung dann wieder nach rechts gehen und dann links beim Drachenhöhle da findest du den Schlüssel. Dann gehst du wieder raus dann rechts abbiegen dann fünfundfünfzig Meter gehen nach Norden bei Bootssteg gehst dann nach links bis zu den Zelt und da findest du den Schatz das ist am Meer. Danke für dein Aufmerksamkeit.
10361162;Vom Startpunkt zuerst biegt man links ab dann geradeaus und wieder links dann geradeaus, dann kommt ein Bogen und dann wieder geradeaus dann rechts dann ein kurzes Stück geradeaus dann seid ihr an der Drachenhöhle ihr holt euch den Schlüssel und dann wieder raus dann geht ihr geradeaus dann wieder links, dann geradeaus dann seid an der Truhe und holt sie euch und dann alles zurück wieder.
10361172;Ihr müsst links gehen an den Mammutbaum vorbei und dann geradeaus und dann rechts und dann weiter geradeaus gehen und ein bisschen rechts gehen und dann ist der Schlüssel an der Drachenhöhle und dann geht ihr wieder zurück ein bisschen und rechts und geradeaus und dann ist der Schatz neben dem Schiffswrack
10361182;Vom Startpunkt aus biegt ihr links ab. Wenn ihr an einem Mammutbaum angekommen seid biegt ihr wieder links ab. Ihr geht weiter und sieht einen Bach. Den überquert ihr und biegt rechts ab. Ihr geht fünfzig Meter geradeaus und sieht einen Wegweiser. Ihr biegt rechts ab und dann direkt links in die Drachenhöhle. Ihr holt den Schlüssel und geht wieder zurück zum Wegweiser und biegt rechts ab. Falls ihr an der Steinenge angekommen seid biegt ihr links ab. Wenn ihr einen Zelt gefunden habt und ein Schiff das untergetaucht ist seid ihr richtig. Ihr geht zum Strand runter und sieht die Schatztruhe die öffnet ihr und kommt zurück
10361192;Da wo ihr jetzt angekommen seid geht ihr nach links an der Schildkrötenbucht vorbei. Bis ihr wieder an einer Kreuzung vorbei kommt dann geht ihr wieder nach links. Wenn ihr an einem Fluss angekommen seid müsst ihr irgendwie den Fluss überqueren. Wenn ihr es gemacht habt geht ihr ein paar Meter geradeaus. Wenn ihr wieder an einer Kreuzung seid dann geht ihr nach rechts. Dann geht ihr geradeaus bis ihr einen Wegweiser findet Dann geht ihr nach rechts und dann seht ihr auch schon die Drachenhöhle. Wenn ihr den Schlüssel in der Drachenhöhle gefunden habt geht ihr nach rechts und dann geradeaus. Wenn ihr wieder an einer Kreuzung seid geht ihr nach links und dann immer weiter geradeaus bis ihr an einen Strand kommt und dann fangt ihr an zu graben. Viel Spaß!
10361202;Startet an der Schildkrötenbucht geht nach links bis zum Wald von dort zu den Kanus überquert damit den See danach lauft bis zum Wald voller Wölfe nehmt die Kurve und geht geradeaus bis zum Wegweiser dort ist ein Schild auf dem Drachenhöhle steht findet dort den Schlüssel geht zurück zum Wegweiser und von dort zum Bootssteg links geradeaus weiter kurz vor dem Schiffswrack ist der Schatz.
10361212;An der Schildkrötenbucht vorbei zum Mammutbaum am Mammutbaum links über den Fluss Kanus. Dann rechts am Wald voller Wölfe zur Drachenhöhle da ist der Schlüssel sofort wieder zum Wegweiser und nach rechts zum Steinenge sofort nach links am Zelt vorbei zum Schiffswrack dort ist der Schatz
10361222;Ihr müsst am Mammutbaum und am Wald vorbei, dann dann über den Kanus-Fluss dann am Wald voller Wölfe vorbei dann am Wegweiser nach rechts zur Drachenhöhle den Schlüssel holen danach zum Wegweiser an den Steinenge und Bootssteg vorbei, am Zelt aus der Straße, weiter vorwärts und dann zum Schiffswrack wo die Beute ist.
10361232;Als erstes geradeaus an der Schildkrötenbucht vorbei dann gehst du den Weg nach rechts dann kommst du an den Mammutbaum von da aus gehst du nach links in Richtung Kanus mit denen schwimmst du rüber dann gehst du einfach geradeaus und dann nach rechts den Weg entlang aber du musst den Weg lang rennen weil da leben viele Wölfe. Dann kommst du an eine Abzweigung. Dann gehst du in die Drachenhöhle und holst den Schlüssel. Dann gehst du zurück zur Abzweigung und gehst in Richtung Norden. Nach einer Zeit kommst du an ein paar Felsen an von da aus musst du nach links und dann einfach geradeaus bis du an ein Schiffswrack ankommst. Am Ufer ist der Schatz vergraben.
10361242;Zuerst musst du zum Startpunkt dann musst du zum Mammutbaum vorbei gehen dann musst du den Kanus überqueren dann musst du zum Wegweiser und dann zur Drachenhöhle dann musst du zum Steinenge gehen und nach links gehen wenn du geradeaus gehst dann musst du zum Zelt gehen dann ein bisschen geradeaus und nach rechts und da wo das X steht steht der Schatz unter der Erde.
10361252;So als erstes müsst ihr nach links gehen wo die Bäume sind bei der Kurve dann an den Kanus-Fluss vorbei über die Steine laufen dann wieder in die linke Kurve rein dann geradeaus an den Wölfen vorbei und an dem Wald dann an der Windmühle vorbei. In der Drachenhöhle liegt dann der Schatz vergraben. Das war der Weg zum Schatz.
10361262;Dockt inmitten der Schildkrötenbucht und dem Papageienbaum an. Nehmt bei der Kreuzung den linken Weg. Bis zum Mammutbaum dann lauft wieder nach links bis zu den Kanus nehmt sie und fahrt zur anderen Seite. Dann biegt an der Kreuzung rechts ab. Lauft bis zum Wegweiser er sagt euch wo die Drachenhöhle ist. In ihr ist der Schlüssel zur Schatztruhe geht wieder zum Wegweiser er zeigt euch den Weg zu den Steinengen. Dann links lang bis zum halb versunkenen Schiffswrack rechts daneben am Ufer ist der Schatz vergraben.
10361272;Also ihr geht bis zum Mammutbaum dann biegt ihr links ab wenn ihr bis zum Kanus angekommen seid dann biegt ihr rechts in die Kurve rein dann geht ihr geradeaus bis ihr bis zum Wegweiser seid dann biegt ihr rechts rein da ist eine Drachenhöhle und nehmt den Schlüssel da raus wenn ihr ihn genommen habt geht ihr bis zum Wegweiser und dann geradeaus bis zu den Steinengen da biegt ihr links ab und dann geht ihr geradeaus und seid schon da.
10361282;Beim Startpunkt geht ihr nach links in den Wald. Nun müsst ihr mit den Kanus den Fluss überqueren. Wenn ihr da seid geht es geradeaus und geht eine Kurve nach rechts. Dann wieder geradeaus. Wenn ihr an der Drachenhöhle seid müsst ihr den Schlüssel bekommen. Wenn ihr noch auf dem Weg seid müsst ihr nach rechts dort ist die Drachenhöhle. Habt ihr den Schlüssel geht ihr geradeaus und biegt dann nach links ab. Nun geradeaus und dann etwas rechts von dem Schiffswrack ist das Kreuz und ihr müsst nur noch den Schatz ausgraben.
10361292;Ihr müsst von dem Startpunkt nach links dann ein wenig geradeaus dann wieder nach links dann wieder eine Strecke geradeaus. Wenn ihr ein Wald seht müsst ihr nach rechts dann eine lange Strecke geradeaus. Wenn ihr ein Wegweiser sieht müsst ihr noch mal nach rechts damit ihr an den Schlüssel gelangt wenn ihr den Schlüssel habt geht ihr wieder zum Wegweiser und geht dann nach links wenn ihr an der Steinenge angekommen seid müsst ihr nach links dann müsst ihr immer weiter geradeaus gehen bis ihr ein Segelboot seht der gerade runter geht. Wenn ihr dort angekommen seid müsst ihr vor diesem Boot graben dort müsst ihr ihn wahrscheinlich finden.
10361302;Ihr startet vom Schildkrötenbucht. Von dort aus geht ihr Richtung Westen zum Mammutbaum. Dort müsst ihr zum Kanus gelangen. Nun geht ihr geradeaus und wenn ihr an Wald voller Wölfe angekommen seid biegt ihr rechts ab. Von dort aus geht ihr geradeaus bis zur Drachenhöhle, dort ist der Schlüssel. Wenn ihr den Schlüssel habt geht ihr weiter geradeaus Richtung Bootssteg. Nun müsst ihr von dort geradeaus gehen dann habt ihr das Schatz erreicht.
10361312;Ihr geht nach Westen an der Schildkrötenbucht vorbei. Dann geht ihr in Richtung Norden und trefft einen Mammutbaum. Beim Mammutbaum geht ihr nach links über den Kanus, geht am weißen Sandstrand vorbei und geht bei der Kreuzung nach rechts in Richtung Wald voller Wölfe. Bei einem Wegweiser geht ihr nach rechts und dann nach links in die Drachenhöhle. Da holt ihr den Schlüssel und geht beim Wegweiser nach rechts. Bei den Steinengen geht ihr nach links. Am Zelt geht ihr zum Strand und buddelt.
10391012;So ihr müsst zuerst zur Schildkrötenbucht da beginnt ihr. Ihr geht weiter bis zum Fluss, nachdem ihr den Fluss überquert habt geht ihr an den Wald voller Wölfe ganz langsam vorbei. Dann geht ihr weiter zum Wegweiser und dann sieht direkt daneben ist die Drachenhöhle und da ist auch der Schlüssel zum Schatz. Wenn ihr den Schlüssel habt geht weiter zum Steinenge wenn ihr dann an dem Bootssteg vorbei geht, geht ihr weiter bis zur Schiffswrack und da ist unser Schatz.
10391022;Ihr fangt an zwischen der Schildkrötenbucht und dem Papageienbaum. Dann müsst ihr weiter geradeaus und links eine Kurve drehen bis ihr zum Mammutbaum gekommen seid um den Schatz zu finden müsst ihr über den Kanus-Fluss in Richtung Wald voller Wölfe doch nimmt euch in Acht nicht in Richtung Schiffswrack da seid ihr auf der falschen Fährte wenn ihr den Kanus überquert habt müsst ihr nach rechts und müsstet einen Wegweiser sehen der Schatz liegt ganz in der Nähe beeilt euch und holt ihn aus der Drachenhöhle ihr müsst euch beeilen diese könnte jeden Moment einstürzen. Wenn ihr den Schatz habt müsst ihr von euch aus nach rechts zur Steinenge dann eine kleine Kurve einlegen Richtung Zelte und dann in Richtung Schiffswrack wenn ihr das habt ist die Mission erfüllt und ihr könnt nach Hause segeln.
10391032;Ihr legt in Schildkrötenbucht an geht auf dem Weg auf denn ihr sollt westlich los bei eine links oder rechts Entscheidung geht ihr nach links. Über die Kanus-Brücke rüber der nächsten Abzweigung geht ihr nach rechts ihr geht diesen Weg entlang bis zum Wegweiser von dort aus geht ihr die Drachenhöhle die fünfzehn Meter vor der Brücke anfängt in der Drachenhöhle findet ihr den Schlüssel für den Schatz. Wenn ihr den Schlüssel habt kehrt ihr zurück zum Wegweiser vom Wegweiser aus geht ihr nördlich zu Steinenge und geht dann nach links. Ihr geht immer geradeaus bis ihr am Ufer beim Schiffswrack seid danach habt ihr geschafft und bitte bringt den
10391042;"Wenn ihr an der Insel ankommt legt euren Anker zwischen einer Schildkrötenbucht und am Papageienbaum. Dann geht ihr links an der Schildkrötenbucht lang, danach kommt ein heller grüner Wald ihr geht aber immer weiter den Weg lang nicht rechts abbiegen oder Weg teilt sich ihr geht links weiter. Später überquert ihr mit Kanus den Fluss auf die andere Seite. Den Weg geht ihr dann weiter bis zur einer ""Kreuzung"", dort biegt ihr rechts ab, links seht ihr von euch aus einen Wald voller Wölfe, daran seht ihr ob ihr richtig seid den Weg geht ihr immer weiter bis zu einem Wegweiser dort dann rechts drei Schritte gehen und dann links. Dort ist die Drachenhöhle mit dem Schlüssel dann zurück zum Wegweiser und den Weg weiter, am Bootssteg vorbei und an einem Zelt, danach noch fünfzig Schritte ist rechts der Schatz."
10391052;Wenn ihr am Startpunkt seid, geht ihr auf den Weg und dann nach links. Folge diesem Weg bis zum Kanus, das ist ein Fluss, dort müsst ihr rüber wenn ihr darüber seid folgt ihr weiter dem Weg, bis zur einer Kurve dort müsst ihr rechts. Nun folgt ihr dem Weg immer weiter geradeaus. Am Wegweiser angekommen müsst ihr nach rechts, ein Stückchen geradeaus und dann nach links. Dort geht ihr geradeaus bis zur Drachenhöhle, da müsst ihr rein, dort ist der Schlüssel. Wieder draußen aus der Drachenhöhle müsst ihr wieder zum Wegweiser. Dort geht ihr dann rechts zu den Steinenge dort biegt ihr links ab und geht geradeaus, irgendwann sollte ein Zelt kommen, dann müsst ihr nur noch etwas weitergehen und in der Nähe eines Schiffswrack ist unser Schatz versteckt. Dann geht ihr den Weg wieder zurück, aber nehmt den Schlüssel mit geht direkt wieder zum Schiff!
10391062;Ihr müsst zwischen dem Papageienbaum und der Schildkrötenbucht andocken dort steigt ihr aus und geht den Weg rechts lang. Wenn ihr an einem großen Mammutbaum angekommen seid geht ihr nach rechts bis ihr zu einem Fluss kommt wo Kanus stehen. Damit überquert ihr den Fluss und an der nächsten Abzweigung rechts. Rechts von euch müsste nun ein Wald sein, aber Vorsicht dort lauern Gefahren auf euch. An der nächsten Abzweigung müsst ihr nach rechts und zehn Meter weiter. Dort könnt ihr nach links in eine Höhle wo ein goldener Schlüssel versteckt ist wenn ihr den Schlüssel gefunden habt geht ihr zurück zur Abzweigung und dann nach rechts. An der Kreuzung der Wege wieder nach rechts. Wenn ihr an einem Zelt ankommt müsst ihr zehn Meter weiter dann rechts dort liegt der Schatz vor einem Wrack vergraben. Zur Sicherheit musste ich die Karte verbrennen.
10391072;Zuerst legt ihr links vom Fluss hinter dem Wald an. Dann wandert ihr zu Wald hin. Ihr geht am Weg entlang bis zum Mammutbaum und haltet euch links. Dann müsst ihr den Fluss überqueren und kommt an ein Abzweigung, wo ihr wieder mal links abbiegt. Ihr geht den Weg bis zum Wegweiser entlang, der euch die Richtung zur Drachenhöhle. Dort ist der Schlüssel versteckt. Ihr holt den Schlüssel und kehrt zum Wegweiser zurück. Ihr biegt links ab und am Ende des Weges wieder. Ihr lauft bis zum Schiffswracke wo der Schatz versteckt ist.
10391082;Ihr müsst erst nach links Richtung Schildkrötenbucht von da aus nach geradeaus zum Mammutbaum und dann beim Mammutbaum nach links zum Kanus vom Kanus aus bis Wald voller Wölfe und von da aus geht ihr weiter nach geradeaus bis zum Wegweiser dann müsst ihr in die Drachenhöhle den Schlüssel holen von da aus geht ihr vom Wegweiser weiter geradeaus bis zur Steinenge dann biegt ihr ab zum Bootssteg von da aus weiter geradeaus bis zum Schiffswrack und da ist der Schatz.
10391092;Vom Startpunkt aus gehst du nach links an der Schildkrötenbucht vorbei und gehst den Weg entlang. An der Abzweigung gehst du wieder nach links und durchquerst den Fluss mit den Kanus. Danach gehst du geradeaus und biegst nach rechts ab, an dem Wald voller Wölfe vorbei. Am Wegweiser angekommen gehst du in die Drachenhöhle und holst den Schlüssel. Danach kommst du wieder zurück zum Wegweiser und gehst den Weg nach oben. An der Abzweigung angekommen gehst du nach rechts an der Steinenge vorbei, danach gehst du an das Zelt vorbei in der Nähe des Schiffswracks. Dort folgst du nicht mehr dem Weg, sondern gehst am Ufer und gräbst den Schatz aus. Das Kreuz ist markiert neben dem Schiffswrack östlich.
10391112;Ihr beginnt in der Mitte der Schildkrötenbucht und Papageienbaum. Von dort aus geht ihr links am Wald vorbei. Dann kommt ihr an den Mammutbaum dort müsst ihr wieder links. Mit den Kanus geht es dann über den Fluss. Am weißer Sandstrand vorbei bis zur Wald voller Wölfe dort müsst ihr rechts. Irgendwann kommt ihr zu einem Wegweiser der euch zeigt wo die Drachenhöhle mit dem Schlüssel ist. Wenn ihr den Schlüssel habt müsst ihr dann zurück zum Wegweiser von dort müsst ihr Richtung Steinenge dort geht ihr nach links am Bootssteg und an den Zelten vorbei. Bis kurz vorm Schiffswrack Dort ist der Schatz.
10391122;Wenn ihr in die Nähe der Insel kommt solltet ihr nach Schildkröten oder Papageien im Westen oder Osten suchen Ihr solltet zwischen ihnen einen Weg finden den ihr nach Westen folgt dann solltet ihr an eine Kreuzung wo ein großer Baum steht kommen ihr geht von dort wieder nach Westen und überquert den Kanus-Fluss. Wenn ihr danach weitergeht solltet ihr zu einer Kreuzung in der Nähe eines Waldes kommen doch seid vorsichtig es gibt Wölfe im Wald ihr folgt dem Weg nun weiter nach Osten bis ihr zu einem Wegweiser kommt der euch die im Osten die Drachenhöhle zeigt dort ist der Schlüssel, wenn ihr dann wieder zum Wegweiser kommt müsst ihr nach Norden bis ihr durch zwei Felsen gehen kommt. Dort sollte ein Bootssteg im Westen sein. Wenn ihr dann weiter nach Westen folgt bis zum Zelt im Süden müsst ihr an den Strand zum Schiffswrack dort ist der Schatz.
10391132;Folgt dem Weg nach links dort sind viele Bäume. Das nächste was ihr seht ist ein Mammutbaum von dem aus nach links weiter dem Weg folgen mit den Kanus über den Fluss quer geben. Nicht mit dem Wasser! Angekommen weiter zur nächsten Kreuzung nach oben nicht nach links. Dem Weg lange weiter folgen bis zum Wegweiser. Rechts vorbei gehen und geradeaus in die Drachenhöhle. Die Brücke rechts nicht überqueren! In der Drachenhöhle ist der Schlüssel. Wieder zurück zum Wegweiser nach Norden gehen also die gegenüberliegende Richtung aus der ihr kamt. Weiter zur nächsten Kreuzung nach links geradeaus dann bis zu einem Boot was versinkt. Weiter rechts im Sand ist der Schatz vergraben.
10391142;Wenn ihr mit dem Schiff anlegt ist direkt ein Weg vor euch, da geht ihr links. Wenn eine Kreuzung an einem Mammutbaum steht geht ihr noch mal links. Nach ein paar Metern kommt ein kleiner Fluss den müsst ihr mit den Kanus überqueren. Nachdem ihr am Fluss und am Sandstrand vorbei seid geht ihr rechts Wald voller Wölfe dort müsst ihr aufpassen. Wenn ihr einen Wegweiser entdeckt habt müsst ihr rechts in die Drachenhöhle um den Schlüssel zu holen. Wenn ihr den Schlüssel habt müsst ihr nach links und noch mal nach links. Am Ende des Weges ist eine Steinenge, dort müsst ihr noch mal nach links und am Bootssteg und am Zelt vorbei. Wenn ihr ein Schiffswrack seht seid ihr schon da. Noch vor dem Wrack ist der Schatz.
10391152;Ihr startet zwischen Papageienbaum und Schildkrötenbucht, ihr geht dann an Schildkrötenbucht vorbei, es ist auf die linke Seite. Dann kommen zwei Wege, ihr geht linksrum, über dieses Fluss an Kanus vorbei, ihr geht geradeaus bis es schon wieder zwei Wege findet und ihr geht rechtsrum am Wald voller Wölfe. Ihr geht dann geradeaus bis Wegweiser dann rechtsrum bis zum Brücke, ihr geht nicht über die Brücke sondern linksrum im Drachenhöhle und nimmt die Schlüssel, dann geht wieder zurück bis zum Wegweiser und rechtsrum. Dann geht ihr geradeaus bis zum Steinenge und ihr geht linksrum, Richtung Bootssteg, dann geht ihr geradeaus und geht am Zelt vorbei, ihr geht bisschen weiter Weg und da neben dem Ozean liegt es, da ist es vergraben.
10391162;Also Männer, ihr müsst zwischen der Schildkrötenbucht und dem Papageienbaum anlegen. Wenn ihr das gemacht habt, müsst ihr nach links gehen Richtung Mammutbaum. Vom Mammutbaum aus geht ihr wieder nach links, zwischen den Kanus vorbei und am Wald voller Wölfe nach rechts. Wenn ihr meinen Anweisungen gefolgt seid, müsstet ihr an einem Wegweiser sein. An dem müsst ihr rechts und rein in die Drachenhöhle wo der Schlüssel ist. Danach geht ihr wieder zum Wegweiser und von da aus nach rechts zu dem Steinenge. Bei dem müsst ihr nach links gehen zum Schiffswrack. Nun seid ihr an meinem Schatz. Der Schatz ist mit einem X markiert. Viel Spaß damit!
10391172;Als erstes müsst ihr gerade auf die Schildkrötenbucht zufahren. Dort müsst ihr anlegen und zu Fuß weiter. Ihr müsst den linken Weg nehmen an den Bäumen und dann müsstet ihr den Mammutbaum sehen. Ihr nehmt wieder den linken Weg über die Kanus. Dieses Mal nehmt ihr den rechten Weg, und geht immer weiter geradeaus Dann werdet ihr den Wegweiser sehen ihr müsst vor der Brücke stoppen und nach links in die Drachenhöhle da werdet ihr den Schlüssel finden und zurück zum Wegweiser gehen. Ihr müsst den rechten Weg nehmen bis zur Steinenge geradeaus durch dann, den linken Weg vorbei am Bootssteg, und an den Zelten ein paar Meter weiter und dann seid ihr angekommen dort liegt der Schatz
10391182;Ihr startet von das Schildkrötenbucht und folgt dem Weg bis Mammutbaum. Von dort geht ihr nach links durch den Kanus und dann rechts durch der Wald voller Wölfe. Ihr folgt dem Weg weiter und dann geht ihr nach rechts und vor das Brücke nach links. Dort ist das Drachenhöhle und der Schlüssel liegt da. Jetzt habt ihr der Schlüssel und macht euch auf dem Weg zu der Schatz. Ihr geht zu der Wegweiser zurück und dann nach Norden zu der Steinenge. Von da muss ihr nach links vorbei neben der Bootssteg und dann noch geradeaus bis zum Schiffswrack. Neben der gesunkene Schiff liegt das Schatz vergraben.
